user_id,구독_시작일,구독_종료일,구독_상태,구독_일수,총_구독_일수,구독_횟수,총_구독_횟수,해지_신청일,해지까지_일수,activity_count,activity_zscore_by_project,activity_zscore_by_source,activity_zscore_by_difficulty,activity_zscore_by_number,progress_zscore_by_project,progress_zscore_by_source,unique_projects,last_activity_gap,track_participation,구독_시작일_month,구독_시작일_day,구독_시작일_weekday,구독_종료일_month,구독_종료일_day,구독_종료일_weekday,해지일_diff
250714,2024-07-15 15:10:33,2024-07-22 23:59:59,해지,7,7,1,1,2000-12-31 00:00:00,,62,0.4841743653821589,1.0516707947419954,0.0,0.0,0.8762666841703347,0.9674570708714966,6,0,False,7,15,0,7,22,0,0
264487,2024-12-04 10:38:33,2025-01-04 23:59:59,연장,31,62,1,2,2000-12-31 00:00:00,,45,0.30863478877210215,0.019656761321234024,-0.6349193777718556,-0.4289774237281628,0.12961558738803397,0.01733049427807017,2,30,True,12,4,2,1,4,5,0
314093,2024-07-09 21:29:55,2024-08-09 23:59:59,연장,31,123,1,4,2000-12-31 00:00:00,,40,-0.06037753266212704,-0.18063419706932135,-0.40337437058154035,-0.5423866618444517,0.15751194674664953,-0.198799221683102,9,3,True,7,9,1,8,9,4,0
314093,2024-08-09 21:29:03,2024-09-09 23:59:59,연장,31,123,2,4,2000-12-31 00:00:00,,28,0.014645106958310838,-0.48996371496232805,-0.23446711310973745,-0.35330708803582905,0.8278914786403502,-0.4637337724379732,4,22,True,8,9,4,9,9,0,0
314093,2024-09-09 21:29:03,2024-10-09 23:59:59,연장,30,123,3,4,2000-12-31 00:00:00,,8,0.6471857902088654,0.5550613654246928,-0.7838572314362563,-0.6307550913160317,0.6016997254965454,0.44315307016787797,4,2,True,9,9,0,10,9,2,0
314093,2024-10-09 21:29:03,2024-11-09 23:59:59,해지,31,123,4,4,2024-10-10 21:44:56,1.0,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,9,2,11,9,5,1
327211,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,17,1,11,17,4,0
400025,2024-06-10 13:54:01,2024-07-10 23:59:59,해지,30,30,1,1,2000-12-31 00:00:00,,121,14.100676203028184,8.818554534521157,1.2025861065983592,0.5050538927442586,-0.7629525317567459,-3.0643999251219984,1,30,True,6,10,0,7,10,2,0
400073,2023-07-18 08:20:53,2023-08-18 23:59:59,해지,31,31,1,1,2023-08-16 16:10:18,29.0,96,0.9857179936686106,1.208222190516985,0.0,0.0,1.4645177727405236,1.6014198122987626,8,25,False,7,18,1,8,18,4,29
400836,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,3,-0.3017199696506195,-0.11692317461069641,0.0,0.0,-0.023920131629212155,0.11772822243798081,1,18,False,10,17,1,11,17,4,0
401423,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,15,0.33949183657521287,0.49262821688430986,0.0,0.0,0.5194936365674688,0.602936165508414,2,5,False,10,17,1,11,17,4,0
402208,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,45,0.10639637331427336,0.45914105021090207,0.0,0.0,0.9676670995210611,1.0795893734261333,6,21,False,10,17,1,11,17,4,0
402244,2024-05-20 14:35:54,2024-05-27 23:59:59,해지,7,7,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,7,False,5,20,0,5,27,0,0
402450,2024-07-05 17:34:16,2024-08-05 23:59:59,연장,31,62,1,2,2000-12-31 00:00:00,,32,0.28327071166585654,0.4363403308514779,0.0,0.0,1.0347825005026081,1.0501220958686264,4,27,False,7,5,4,8,5,0,0
402450,2024-08-05 17:34:03,2024-09-05 23:59:59,해지,31,62,2,2,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,8,5,0,9,5,3,0
402655,2024-07-18 19:14:49,2024-08-18 23:59:59,연장,31,62,1,2,2000-12-31 00:00:00,,200,0.34216136365062055,-0.03828150944711933,0.20252336703320217,1.8492822466220513,0.7704999787786393,0.41131434829582386,21,0,True,7,18,3,8,18,6,0
402655,2024-08-18 19:14:03,2024-09-18 23:59:59,해지,31,62,2,2,2024-08-22 17:27:50,3.0,28,0.1657137851597775,-0.3028771195030711,-0.2560573399474083,-0.3695025978494899,1.358491276214579,0.23474309739719482,4,20,True,8,18,6,9,18,2,3
403027,2024-04-30 16:51:07,2024-05-30 23:59:59,연장,30,61,1,2,2000-12-31 00:00:00,,21,-0.33853344658947265,0.16583663971762558,0.0,0.0,-0.29859173648582893,0.14185173885922364,5,29,False,4,30,1,5,30,3,0
403027,2024-05-30 16:51:04,2024-06-30 23:59:59,해지,31,61,2,2,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,5,30,3,6,30,6,0
403055,2024-05-30 19:04:26,2024-06-30 23:59:59,해지,31,31,1,1,2024-06-15 18:02:17,15.0,1,-1.0218003230899335,-1.3652860995167566,0.0,0.0,-4.796192261326942,-3.336945321942308,1,30,False,5,30,3,6,30,6,15
403177,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,44,0.08133772624319592,0.42260686484232335,0.0,0.0,0.9676670995210611,1.0795893734261333,6,26,False,10,17,1,11,17,4,0
403642,2024-05-09 10:56:50,2024-06-09 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,5,9,3,6,9,6,0
403930,2023-09-09 18:48:57,2023-10-09 23:59:59,해지,30,30,1,1,2023-09-15 20:41:02,6.0,49,0.5230711684867325,0.8190189780424391,0.0,0.0,1.267077699409103,1.3542119299055884,7,23,False,9,9,5,10,9,0,6
403993,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,17,1,11,17,4,0
404367,2024-09-05 12:01:22,2024-10-05 23:59:59,연장,30,61,1,2,2000-12-31 00:00:00,,332,0.12122426805978855,-0.3280512977972184,0.32021252486549423,1.668650958105722,0.8308461224958327,0.2926297303882233,34,1,True,9,5,3,10,5,5,0
404367,2024-10-05 12:01:04,2024-11-05 23:59:59,해지,31,61,2,2,2000-12-31 00:00:00,,26,-0.057730207015641855,-0.24796942691363907,-0.3233928121386974,-0.26183082333372704,0.3112281542768371,-0.17559405476167758,6,5,True,10,5,5,11,5,1,0
404891,2023-09-28 13:26:43,2023-10-28 23:59:59,연장,30,122,1,4,2000-12-31 00:00:00,,35,0.5533785642627935,0.74446186886509,0.0,0.0,1.4653449454963061,1.5483599813910578,5,21,False,9,28,3,10,28,5,0
404891,2023-10-28 13:26:03,2023-11-28 23:59:59,연장,31,122,2,4,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,28,5,11,28,1,0
404891,2023-11-28 13:26:03,2023-12-28 23:59:59,연장,30,122,3,4,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,30,False,11,28,1,12,28,3,0
404891,2023-12-28 13:26:03,2024-01-28 23:59:59,해지,31,122,4,4,2024-01-24 00:59:03,26.0,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,12,28,3,1,28,6,26
405000,2023-07-12 22:23:41,2023-08-12 23:59:59,연장,31,428,1,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,7,12,2,8,12,5,0
405000,2023-08-12 22:23:04,2023-09-12 23:59:59,연장,31,428,2,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,8,12,5,9,12,1,0
405000,2023-09-12 22:23:03,2023-10-12 23:59:59,연장,30,428,3,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,30,False,9,12,1,10,12,3,0
405000,2023-10-12 22:23:03,2023-11-12 23:59:59,연장,31,428,4,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,12,3,11,12,6,0
405000,2023-11-12 22:23:03,2023-12-12 23:59:59,연장,30,428,5,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,30,False,11,12,6,12,12,1,0
405000,2023-12-12 22:23:04,2024-01-12 23:59:59,연장,31,428,6,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,12,12,1,1,12,4,0
405000,2024-01-12 22:23:04,2024-02-12 23:59:59,연장,31,428,7,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,1,12,4,2,12,0,0
405000,2024-02-12 22:23:03,2024-03-12 23:59:59,연장,29,428,8,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,29,False,2,12,0,3,12,1,0
405000,2024-03-12 22:23:03,2024-04-12 23:59:59,연장,31,428,9,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,3,12,1,4,12,4,0
405000,2024-04-12 22:23:04,2024-05-12 23:59:59,연장,30,428,10,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,30,False,4,12,4,5,12,6,0
405000,2024-05-12 22:23:03,2024-06-12 23:59:59,연장,31,428,11,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,5,12,6,6,12,2,0
405000,2024-06-12 22:23:03,2024-07-12 23:59:59,연장,30,428,12,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,30,False,6,12,2,7,12,4,0
405000,2024-07-12 22:23:03,2024-08-12 23:59:59,연장,31,428,13,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,7,12,4,8,12,0,0
405000,2024-08-12 22:23:04,2024-09-12 23:59:59,해지,31,428,14,14,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,8,12,0,9,12,3,0
405131,2024-12-14 12:09:03,2025-01-14 23:59:59,해지,31,62,1,2,2000-12-31 00:00:00,,30,-0.2581981269710331,-0.0968152531528962,0.0,0.0,0.19256456011790787,0.3623606872148299,6,21,False,12,14,5,1,14,1,0
405570,2024-05-28 13:42:16,2024-06-04 23:59:59,해지,7,7,1,1,2000-12-31 00:00:00,,6,0.353441786250065,1.0925472008812578,0.0,0.0,1.932777020793087,2.161287522426438,1,7,False,5,28,1,6,4,1,0
406131,2024-05-20 14:35:54,2024-05-27 23:59:59,해지,7,7,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,7,False,5,20,0,5,27,0,0
406322,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,17,1,11,17,4,0
406424,2024-06-23 19:13:26,2024-07-23 23:59:59,해지,30,30,1,1,2024-06-23 19:48:55,0.0,13,-0.3073341277317847,-0.2814964781478618,0.0,0.0,1.2931064465712951,1.4216386570188908,3,30,False,6,23,6,7,23,1,0
406840,2023-08-10 00:00:00,2023-09-10 00:00:00,해지,31,31,1,1,2000-12-31 00:00:00,,48,0.6348978164169702,0.7937931416619126,0.0,0.0,1.0924892574376472,1.147804919428644,8,1,False,8,10,3,9,10,6,0
406895,2023-06-18 06:56:19,2023-07-18 23:59:59,연장,30,92,1,3,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,30,False,6,18,6,7,18,1,0
406895,2023-07-18 06:56:03,2023-08-18 23:59:59,연장,31,92,2,3,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,7,18,1,8,18,4,0
406895,2023-08-18 06:56:03,2023-09-18 23:59:59,해지,31,92,3,3,2023-09-14 21:54:35,27.0,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,8,18,4,9,18,0,27
407040,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,34,-0.029310374095923575,0.35984828291422283,0.0,0.0,0.9357612684498221,1.0700679971359086,5,21,False,10,17,1,11,17,4,0
407325,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,17,1,11,17,4,0
407388,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,17,1,11,17,4,0
409678,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,17,1,11,17,4,0
410516,2023-10-30 11:00:03,2023-11-17 23:59:59,해지,18,18,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,18,False,10,30,0,11,17,4,0
410517,2024-05-02 20:52:49,2024-06-02 23:59:59,해지,31,31,1,1,2024-05-04 09:26:36,1.0,4,-0.679858907290434,-0.7779778458775639,0.0,0.0,-1.7197109969279651,-1.384758005059818,1,29,False,5,2,3,6,2,6,1
411294,2023-08-29 21:02:11,2023-09-29 23:59:59,해지,31,184,1,6,2023-09-15 22:56:13,17.0,5,-0.057611559944199045,0.3701371662522659,0.0,0.0,1.0846284685620884,1.3019869340733736,1,30,False,8,29,1,9,29,4,17
411294,2024-06-22 00:22:10,2024-07-22 23:59:59,연장,30,184,2,6,2000-12-31 00:00:00,,60,0.6304241832512758,-0.15066704219436,0.010162334826198514,-0.1713500986568135,0.7697447217151194,0.09788704686634966,4,29,True,6,22,5,7,22,0,0
411294,2024-07-22 00:22:03,2024-08-22 23:59:59,연장,31,184,3,6,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,7,22,0,8,22,3,0
411294,2024-08-22 00:22:04,2024-09-22 23:59:59,연장,31,184,4,6,2000-12-31 00:00:00,,1,-0.9036759120432102,-0.6670424267487619,0.0,0.0,-1.1612112970476811,-0.7232086382467627,1,22,False,8,22,3,9,22,6,0
411294,2024-09-22 00:22:03,2024-10-22 23:59:59,연장,30,184,5,6,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,30,False,9,22,6,10,22,1,0
411294,2024-10-22 00:22:03,2024-11-22 23:59:59,해지,31,184,6,6,2024-10-27 17:09:33,5.0,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,22,1,11,22,4,5
411535,2024-08-06 17:07:43,2024-09-06 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,6,-0.11852827248618843,-0.012197108345774024,0.0,0.0,1.0522917862967498,1.2352262780322396,1,11,False,8,6,1,9,6,4,0
411809,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,31,31,1,1,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,17,1,11,17,4,0
412314,2023-10-07 00:46:26,2023-11-07 23:59:59,연장,31,123,1,4,2000-12-31 00:00:00,,75,0.8642944792878757,1.0986014058337932,0.0,0.0,1.2889655962697917,1.389181566198178,8,30,False,10,7,5,11,7,1,0
412314,2023-11-07 00:46:03,2023-12-07 23:59:59,연장,30,123,2,4,2000-12-31 00:00:00,,6,-0.3950645539302854,-0.31509412977115564,0.0,0.0,0.5191919476943537,0.646901204923053,2,22,False,11,7,1,12,7,3,0
412314,2023-12-07 00:46:03,2024-01-07 23:59:59,해지,31,123,3,4,2023-12-24 21:13:32,17.0,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,12,7,3,1,7,6,17
412314,2024-10-25 16:34:35,2024-11-25 23:59:59,해지,31,123,4,4,2000-12-31 00:00:00,,2,-0.6517378386935294,-0.6517378386935294,0.0,0.0,-0.6080239458302354,-0.6080239458302354,1,31,False,10,25,4,11,25,0,0
412404,2023-06-27 17:01:13,2023-07-27 23:59:59,연장,30,214,1,7,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,30,False,6,27,1,7,27,3,0
412404,2023-07-27 17:01:04,2023-08-27 23:59:59,연장,31,214,2,7,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,7,27,3,8,27,6,0
412404,2023-08-27 17:01:03,2023-09-27 23:59:59,연장,31,214,3,7,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,8,27,6,9,27,2,0
412404,2023-09-27 17:01:02,2023-10-27 23:59:59,연장,30,214,4,7,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,30,False,9,27,2,10,27,4,0
412404,2023-10-27 17:01:03,2023-11-27 23:59:59,연장,31,214,5,7,2000-12-31 00:00:00,,0,0.2129762666784314,0.3026911930923911,0.0,0.0,0.5738460384830661,0.5665738305488672,0,31,False,10,27,4,11,27,0,0
